created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Fri Aug 25 16:47:55 +0000 2023;1695115802956153147;"-jualaness Dijual kandang kucing 100k (nego tipis) https://t.co/2AiuJbLZZA";0;3;0;2;in;1187284958370398209;1695115802956153147;unnesmenfess;https://twitter.com/unnesmenfess/status/1695115802956153147
Fri Aug 25 16:43:39 +0000 2023;1695114728123908581;"-ness yang hari sabtu jualan areng sekitaran unnes dimana ya guyss😭😭";0;3;0;0;in;1187284958370398209;1695114728123908581;unnesmenfess;https://twitter.com/unnesmenfess/status/1695114728123908581
Fri Aug 25 16:42:54 +0000 2023;1695114540122530197;"-ness ada yg punya nomormya fc dpn mua gak ya?";0;3;0;0;in;1187284958370398209;1695114540122530197;unnesmenfess;https://twitter.com/unnesmenfess/status/1695114540122530197
Fri Aug 25 16:42:08 +0000 2023;1695114347805319363;"-ness ada yang mau preloved in kipas mini portabel?";0;0;0;0;in;1187284958370398209;1695114347805319363;unnesmenfess;https://twitter.com/unnesmenfess/status/1695114347805319363
Fri Aug 25 16:42:06 +0000 2023;1695114337994838373;"apresiasi nyari igku dari akun ig pkkmb unnes itu kocak, tp kalo aku disaingin sama mie pasti aku kalah gamau disaingan sama mie, sp jg maw saingan ogah, kalo dia friendly lapor aku aja nanti kita baku hantam, tapi untungnya ngga, suka ngomong mang ea tp i'm mad after that";0;0;0;0;in;1659211940064038914;1695112100761497780;bl00dOnyourlips;https://twitter.com/bl00dOnyourlips/status/1695114337994838373
Fri Aug 25 16:41:06 +0000 2023;1695114084386263292;"Numpang ngelapakkk mungkin ada yang nyari jasa mua nya kakak free transfort area unnes tercinta wkwkwk https://t.co/COXeTYti3K";0;0;0;0;in;1310140377140084736;1695114084386263292;Ntanbaeya;https://twitter.com/Ntanbaeya/status/1695114084386263292
Fri Aug 25 16:38:38 +0000 2023;1695113465164447802;"-ness bujang bontot 3 masih buka?";0;1;0;1;in;1187284958370398209;1695113465164447802;unnesmenfess;https://twitter.com/unnesmenfess/status/1695113465164447802
Fri Aug 25 16:38:03 +0000 2023;1695113319320039526;"-jualaness galon+pompa elektrik 35k tapi gaada charger (usb) https://t.co/1XiaqPXnn3";0;3;0;1;in;1187284958370398209;1695113319320039526;unnesmenfess;https://twitter.com/unnesmenfess/status/1695113319320039526
Fri Aug 25 16:37:54 +0000 2023;1695113282879909968;"-jualaness NEW heels tinggi 3cm uk 40 harga normal 95k jual rugi 65k aja warna grey blm pernah dipake sama sekali empuk dijual krn di kakiku masi kekecilan https://t.co/KrdQBgM3Bv";0;0;0;0;in;1187284958370398209;1695113282879909968;unnesmenfess;https://twitter.com/unnesmenfess/status/1695113282879909968
Fri Aug 25 16:37:47 +0000 2023;1695113252945174535;"-ness ada yang bisa jastip geprek sekarang ga ya?";0;5;0;2;in;1187284958370398209;1695113252945174535;unnesmenfess;https://twitter.com/unnesmenfess/status/1695113252945174535
